frame,track_id,class,confidence,x_center,y_center,dx,dy
169,377,person,0.77,965.61,615.31,226.65999999999997,301.46999999999997
169,399,person,0.39,561.7,390.57,-403.90999999999997,-224.73999999999995
169,375,person,0.76,897.48,318.67,335.78,-71.89999999999998
169,441,person,0.63,662.13,383.18,-235.35000000000002,64.50999999999999
169,419,person,0.72,801.0,385.92,138.87,2.740000000000009
169,448,person,0.39,743.29,315.12,-57.710000000000036,-70.80000000000001
169,413,person,0.28,1103.72,237.4,360.43000000000006,-77.72
170,377,person,0.57,970.86,615.33,-132.86,377.93000000000006
170,375,person,0.75,897.77,319.36,-73.09000000000003,-295.97
170,419,person,0.7,793.9,385.39,-103.87,66.02999999999997
170,448,person,0.43,747.97,315.1,-45.92999999999995,-70.28999999999996
170,374,person,0.38,566.43,347.94,-181.54000000000008,32.839999999999975
171,377,person,0.81,977.96,611.68,411.5300000000001,263.73999999999995
171,375,person,0.8,900.02,321.36,-77.94000000000005,-290.31999999999994
171,419,person,0.59,788.06,384.33,-111.96000000000004,62.96999999999997
171,448,person,0.4,750.53,316.21,-37.52999999999997,-68.12
171,376,person,0.36,640.81,381.13,-109.72000000000003,64.92000000000002
172,377,person,0.8,984.07,611.75,343.2600000000001,230.62
172,375,person,0.75,905.1,321.97,-78.97000000000003,-289.78
172,419,person,0.57,791.49,379.42,-113.61000000000001,57.44999999999999
172,448,person,0.29,756.23,318.72,-35.25999999999999,-60.69999999999999
172,399,person,0.47,557.0,404.0,-199.23000000000002,85.27999999999997
173,377,person,0.81,989.64,617.4,432.64,213.39999999999998
173,375,person,0.76,909.65,322.38,-79.99000000000001,-295.02
173,419,person,0.57,791.19,378.87,-118.45999999999992,56.49000000000001
173,462,person,0.43,1023.53,220.82,232.33999999999992,-158.05
173,399,person,0.39,556.64,406.15,-466.89,185.32999999999998
174,377,person,0.85,995.45,616.29,438.81000000000006,210.14
174,375,person,0.77,914.46,323.21,-80.99000000000001,-293.08
174,419,person,0.36,788.72,374.61,-125.74000000000001,51.400000000000034
174,413,person,0.54,1109.04,245.79,320.31999999999994,-128.82000000000002
175,377,person,0.84,1001.4,616.47,-107.63999999999999,370.68000000000006
175,375,person,0.78,920.12,323.57,-81.27999999999997,-292.90000000000003
175,419,person,0.49,787.28,373.47,-132.84000000000003,49.900000000000034
175,413,person,0.56,1111.56,246.39,324.28,-127.08000000000004
175,399,person,0.64,558.34,397.14,-553.2199999999999,150.75
176,377,person,0.84,1006.82,614.31,448.48,217.16999999999996
176,375,person,0.61,925.35,324.79,-81.47000000000003,-289.5199999999999
176,413,person,0.4,1113.94,246.13,188.59000000000003,-78.66000000000003
176,399,person,0.67,554.71,393.33,-559.23,147.2
177,377,person,0.85,1011.99,613.8,457.28,220.46999999999997
177,375,person,0.79,928.29,325.4,-83.70000000000005,-288.4
177,419,person,0.57,782.96,361.62,-145.32999999999993,36.22000000000003
177,413,person,0.54,1114.79,249.13,331.8299999999999,-112.49000000000001
177,399,person,0.74,551.6,391.14,-563.1899999999999,142.01
178,377,person,0.83,1017.19,615.45,465.59000000000003,224.31000000000006
178,375,person,0.66,929.35,326.45,-87.84000000000003,-289.00000000000006
178,413,person,0.58,1114.41,253.44,185.06000000000006,-73.00999999999999
178,399,person,0.55,552.64,389.63,-561.7700000000001,136.19
179,377,person,0.86,1022.95,615.44,470.31000000000006,225.81000000000006
179,375,person,0.83,931.77,328.66,-91.18000000000006,-286.78000000000003
179,413,person,0.68,1114.5,257.61,182.73000000000002,-71.05000000000001
179,399,person,0.69,554.33,390.06,-560.17,132.45
179,473,person,0.47,805.98,340.62,251.64999999999998,-49.44
180,377,person,0.87,1029.26,616.32,223.27999999999997,275.70000000000005
180,375,person,0.69,934.73,331.16,-94.52999999999997,-285.16
180,413,person,0.44,1115.2,258.03,180.47000000000003,-73.13000000000005
180,399,person,0.54,557.59,389.71,-557.61,131.68
180,473,person,0.31,805.65,344.35,248.05999999999995,-45.35999999999996
181,377,person,0.85,1035.27,617.24,229.62,272.89
181,375,person,0.78,938.84,332.65,-96.42999999999995,-284.59000000000003
181,413,person,0.42,1119.26,237.32,180.41999999999996,-95.32999999999998
181,399,person,0.47,560.65,390.07,-558.61,152.75
181,473,person,0.53,806.06,343.66,245.40999999999997,-46.40999999999997
182,377,person,0.87,1040.87,617.92,234.80999999999995,274.25999999999993
182,375,person,0.63,944.44,333.97,-96.42999999999984,-283.94999999999993
182,413,person,0.39,1122.42,248.48,177.98000000000002,-85.49000000000004
182,399,person,0.45,563.72,389.86,-558.7,141.38000000000002
183,377,person,0.84,1046.73,619.08,483.01,229.22000000000003
183,375,person,0.7,951.32,334.95,-95.40999999999997,-284.13000000000005
184,377,person,0.84,1053.22,618.5,101.89999999999998,283.55
184,375,person,0.83,957.11,334.82,-96.11000000000001,-283.68
184,413,person,0.61,1131.46,260.14,174.35000000000002,-74.68
184,399,person,0.41,569.96,388.88,-561.5,128.74
185,377,person,0.85,1059.27,618.51,489.30999999999995,229.63
185,375,person,0.84,962.72,333.05,-96.54999999999995,-285.46
185,419,person,0.57,808.36,336.17,-154.36,3.1200000000000045
185,413,person,0.6,1137.74,259.77,329.38,-76.40000000000003
185,399,person,0.46,572.83,390.46,-564.91,130.69
186,377,person,0.84,1066.43,618.24,493.6,227.78000000000003
186,375,person,0.83,968.5,332.54,-97.93000000000006,-285.7
186,419,person,0.69,820.86,331.12,-147.64,-1.420000000000016
186,413,person,0.46,1144.13,253.48,323.2700000000001,-77.64000000000001
186,441,person,0.53,608.19,387.79,-535.94,134.31000000000003
187,377,person,0.86,1072.46,617.73,464.27,229.94
187,375,person,0.85,973.38,327.74,-99.08000000000004,-289.99
187,419,person,0.73,827.66,329.99,-145.72000000000003,2.25
187,413,person,0.41,1151.18,252.86,323.5200000000001,-77.13
187,479,person,0.38,762.23,349.18,-388.95000000000005,96.32
187,441,person,0.26,612.0,385.73,-150.23000000000002,36.55000000000001
187,374,person,0.46,636.14,382.43,24.139999999999986,-3.3000000000000114
187,399,person,0.48,582.26,386.29,-53.879999999999995,3.8600000000000136
188,377,person,0.83,1079.99,615.9,497.73,229.60999999999996
188,375,person,0.84,976.98,324.27,-103.00999999999999,-291.63
188,419,person,0.74,834.54,331.45,-142.44000000000005,7.180000000000007
188,413,person,0.58,1157.5,252.38,322.96000000000004,-79.07
188,479,person,0.48,763.23,351.5,-394.27,99.12
188,374,person,0.38,644.64,383.89,-118.59000000000003,32.389999999999986
188,399,person,0.49,588.96,386.47,-55.67999999999995,2.580000000000041
189,377,person,0.86,1089.0,611.68,500.03999999999996,225.20999999999992
189,375,person,0.73,982.55,321.04,-106.45000000000005,-290.63999999999993
189,419,person,0.67,842.4,335.25,-140.14999999999998,14.20999999999998
189,413,person,0.28,1164.66,248.87,322.2600000000001,-86.38
189,479,person,0.42,764.52,349.6,-400.1400000000001,100.73000000000002
189,374,person,0.39,652.76,380.39,-111.75999999999999,30.789999999999964
190,377,person,0.83,1096.91,608.65,444.1500000000001,228.26
190,375,person,0.81,986.0,318.86,-110.91000000000008,-289.78999999999996
190,419,person,0.54,847.42,335.88,-138.58000000000004,17.019999999999982
190,413,person,0.62,1173.05,248.75,325.63,-87.13
190,483,person,0.33,411.49,685.42,-761.56,436.66999999999996
191,377,person,0.87,1105.71,606.77,694.22,-78.64999999999998
191,375,person,0.71,990.15,317.05,-115.56000000000006,-289.71999999999997
191,413,person,0.46,1181.44,248.95,191.29000000000008,-68.10000000000002
191,483,person,0.27,414.65,685.76,-766.7900000000001,436.81
192,377,person,0.87,1114.96,605.09,700.3100000000001,-80.66999999999996
192,375,person,0.79,994.61,314.51,-120.35000000000002,-290.58000000000004
192,419,person,0.72,854.03,332.05,-140.58000000000004,17.54000000000002
192,413,person,0.47,1189.84,247.39,335.80999999999995,-84.66000000000003
192,441,person,0.38,632.25,382.47,-557.5899999999999,135.08000000000004
192,399,person,0.46,616.86,385.14,-15.389999999999986,2.669999999999959
192,374,person,0.38,670.83,376.27,53.97000000000003,-8.870000000000005
193,377,person,0.88,1124.13,603.9,453.30000000000007,227.63
193,375,person,0.74,1000.83,312.37,-123.30000000000007,-291.53
193,419,person,0.61,855.51,332.42,-145.32000000000005,20.05000000000001
193,413,person,0.65,1200.64,246.98,345.1300000000001,-85.44000000000003
193,399,person,0.52,623.01,382.12,-577.6300000000001,135.14000000000001
193,374,person,0.52,673.86,377.83,50.85000000000002,-4.2900000000000205
194,377,person,0.86,1133.83,603.17,459.9699999999999,225.33999999999997
194,375,person,0.76,1006.47,310.81,-127.3599999999999,-292.35999999999996
194,419,person,0.51,861.53,333.87,-144.94000000000005,23.060000000000002
194,413,person,0.49,1209.2,248.5,347.6700000000001,-85.37
194,399,person,0.36,629.71,379.49,-579.49,130.99
194,374,person,0.56,677.09,379.68,47.379999999999995,0.18999999999999773
195,377,person,0.87,1143.58,602.87,466.4899999999999,223.19
195,375,person,0.69,1010.1,310.02,-133.4799999999999,-292.85
195,419,person,0.56,868.39,336.2,-141.71000000000004,26.180000000000007
195,413,person,0.4,1218.29,247.41,349.9,-88.78999999999999
195,399,person,0.27,634.57,377.78,-583.7199999999999,130.36999999999998
195,374,person,0.59,683.04,377.13,48.469999999999914,-0.6499999999999773
196,377,person,0.87,1153.21,602.67,470.1700000000001,225.53999999999996
196,375,person,0.73,1012.14,309.4,-141.07000000000005,-293.27
196,419,person,0.62,878.24,337.16,-133.89999999999998,27.760000000000048
196,413,person,0.57,1228.77,247.91,350.53,-89.25000000000003
196,374,person,0.49,688.25,376.24,-540.52,128.33
197,377,person,0.85,1162.18,603.47,473.93000000000006,227.23000000000002
197,375,person,0.71,1014.65,310.45,-147.5300000000001,-293.02000000000004
197,419,person,0.68,885.42,338.5,-129.23000000000002,28.05000000000001
197,413,person,0.44,1240.03,236.07,354.61,-102.43
197,374,person,0.53,701.47,374.08,-538.56,138.01
197,479,person,0.51,780.3,334.47,78.82999999999993,-39.60999999999996
197,399,person,0.6,646.64,378.83,-133.65999999999997,44.35999999999996
198,377,person,0.86,1171.08,603.96,524.4399999999999,225.13000000000005
198,375,person,0.59,1018.68,311.45,-152.39999999999998,-292.51000000000005
198,419,person,0.64,891.54,340.37,-127.13999999999999,28.920000000000016
198,413,person,0.52,1248.22,231.56,356.68000000000006,-108.81
198,374,person,0.54,707.68,373.43,-540.5400000000001,141.87
198,479,person,0.53,781.37,333.29,73.69000000000005,-40.139999999999986
198,399,person,0.39,653.01,376.39,-128.36,43.099999999999966
199,377,person,0.83,1179.44,605.2,526.4300000000001,228.81000000000006
199,375,person,0.75,1022.3,311.29,-157.1400000000001,-293.91
199,419,person,0.64,898.09,340.56,-124.20999999999992,29.269999999999982
199,374,person,0.47,710.98,374.8,-187.11,34.24000000000001
199,479,person,0.48,782.45,329.11,71.47000000000003,-45.69
199,399,person,0.31,660.62,360.2,-121.83000000000004,31.089999999999975
200,377,person,0.85,1187.44,604.02,526.82,243.82
200,375,person,0.7,1027.19,310.9,-160.25,-293.12
200,419,person,0.7,903.47,342.17,-123.72000000000003,31.27000000000004
200,374,person,0.54,715.49,376.04,-187.98000000000002,33.870000000000005
200,399,person,0.41,664.55,357.28,-50.940000000000055,-18.760000000000048
201,377,person,0.83,1195.48,605.33,530.9300000000001,248.05000000000007
201,375,person,0.73,1034.41,310.12,-161.06999999999994,-295.21000000000004
201,419,person,0.68,905.71,343.01,-128.70000000000005,32.889999999999986
201,374,person,0.59,722.01,374.81,-183.70000000000005,31.80000000000001
201,399,person,0.6,669.08,357.7,-52.92999999999995,-17.110000000000014
201,499,person,0.44,846.22,321.66,177.14,-36.039999999999964
201,500,person,0.35,343.56,454.8,-502.66,133.14
201,479,person,0.55,787.87,319.91,444.31,-134.89
202,377,person,0.83,1202.72,606.4,414.85,286.48999999999995
202,375,person,0.72,1041.5,308.79,-161.22000000000003,-297.60999999999996
202,419,person,0.73,908.72,343.1,-132.77999999999997,34.31
202,374,person,0.52,728.08,373.72,-180.64,30.620000000000005
202,399,person,0.54,671.53,358.15,-56.55000000000007,-15.57000000000005
202,499,person,0.56,842.15,328.55,170.62,-29.599999999999966
202,500,person,0.33,346.07,454.26,-496.08,125.70999999999998
202,479,person,0.46,790.68,325.9,444.60999999999996,-128.36
203,377,person,0.87,1210.12,606.11,419.43999999999994,280.21000000000004
203,375,person,0.74,1050.28,306.87,-159.83999999999992,-299.24
203,419,person,0.69,914.59,343.4,-135.68999999999994,36.52999999999997
203,374,person,0.59,729.31,371.22,-185.2800000000001,27.82000000000005
203,399,person,0.3,673.81,356.82,-55.5,-14.400000000000034
203,499,person,0.48,838.42,331.1,164.61,-25.71999999999997
203,500,person,0.3,348.37,454.47,-490.04999999999995,123.37
203,479,person,0.32,789.34,330.12,440.97,-124.35000000000002
204,377,person,0.85,1217.03,606.42,427.68999999999994,276.29999999999995
204,375,person,0.76,1060.45,305.08,-156.57999999999993,-301.34
204,419,person,0.7,915.11,347.16,-145.34000000000003,42.08000000000004
204,374,person,0.43,725.5,370.63,-189.61,23.46999999999997
204,499,person,0.32,837.48,332.32,111.98000000000002,-38.31
204,500,person,0.45,349.72,453.65,-487.76,121.32999999999998
205,377,person,0.86,1224.35,605.51,874.6299999999999,151.86
205,375,person,0.75,1070.32,303.2,-154.02999999999997,-302.31
205,419,person,0.69,920.0,350.55,-150.31999999999994,47.35000000000002
205,374,person,0.42,727.0,371.8,-193.0,21.25
205,499,person,0.34,835.29,342.83,108.28999999999996,-28.970000000000027
205,500,person,0.39,350.91,452.35,-484.37999999999994,109.52000000000004
206,377,person,0.87,1231.24,605.59,880.3299999999999,153.24
206,375,person,0.68,1077.4,303.89,-153.83999999999992,-301.70000000000005
206,419,person,0.77,918.14,353.69,-159.2600000000001,49.80000000000001
206,374,person,0.47,728.94,369.36,-189.19999999999993,15.670000000000016
206,499,person,0.39,836.34,341.24,107.39999999999998,-28.120000000000005
206,500,person,0.34,352.07,452.02,-484.27000000000004,110.77999999999997
207,377,person,0.86,1237.55,605.21,885.48,153.19000000000005
207,375,person,0.71,1084.61,302.53,-152.94000000000005,-302.68000000000006
207,419,person,0.79,918.58,354.9,-166.02999999999986,52.370000000000005
207,500,person,0.36,352.45,453.0,-566.1300000000001,98.10000000000002
208,377,person,0.86,1241.72,605.67,889.27,152.66999999999996
208,375,person,0.73,1090.66,301.32,-151.05999999999995,-304.34999999999997
208,419,person,0.74,920.17,355.47,-170.49000000000012,54.150000000000034
208,500,person,0.31,353.28,453.1,-566.89,97.63
208,374,person,0.54,734.25,371.26,380.97,-81.84000000000003
209,377,person,0.85,1243.39,606.43,509.1400000000001,235.16999999999996
209,375,person,0.79,1096.42,301.09,-146.97000000000003,-305.34
209,419,person,0.73,921.65,356.71,-174.7700000000001,55.620000000000005
209,500,person,0.32,353.73,453.19,-567.92,96.48000000000002
209,374,person,0.57,736.48,370.41,382.75,-82.77999999999997
210,377,person,0.83,1244.87,606.54,508.3899999999999,236.12999999999994
210,375,person,0.82,1101.53,299.22,-143.33999999999992,-307.31999999999994
210,419,person,0.76,923.7,358.75,-177.82999999999993,59.52999999999997
210,500,person,0.37,353.53,453.7,-570.1700000000001,94.94999999999999
210,374,person,0.51,737.91,369.7,384.38,-84.0
210,499,person,0.4,839.96,332.76,102.05000000000007,-36.94
211,377,person,0.83,1246.22,607.96,406.26,275.20000000000005
211,375,person,0.85,1106.72,300.54,-139.5,-307.42
211,419,person,0.75,924.57,361.23,-182.14999999999998,60.69
211,500,person,0.41,353.31,454.13,-571.26,92.89999999999998
211,374,person,0.41,737.96,366.14,384.65000000000003,-87.99000000000001
211,515,person,0.4,617.2,299.54,-120.75999999999999,-66.59999999999997
211,499,person,0.52,842.75,322.81,225.54999999999995,23.269999999999982
212,377,person,0.81,1247.57,609.45,404.81999999999994,286.64000000000004
212,375,person,0.85,1112.81,301.42,-134.76,-308.03000000000003
212,419,person,0.76,926.86,362.58,-185.94999999999993,61.15999999999997
212,500,person,0.36,353.35,454.16,-573.51,91.58000000000004
212,374,person,0.55,740.4,359.78,387.04999999999995,-94.38000000000005
212,515,person,0.26,609.45,299.16,-130.94999999999993,-60.61999999999995
212,499,person,0.69,842.98,328.08,233.52999999999997,28.91999999999996
213,377,person,0.8,1249.15,612.68,406.1700000000001,284.59999999999997
213,375,person,0.86,1119.67,304.91,-129.48000000000002,-307.7699999999999
213,419,person,0.74,929.03,363.59,-190.6400000000001,58.67999999999995
213,500,person,0.34,352.72,454.67,-576.31,91.08000000000004
213,374,person,0.31,747.28,363.14,394.55999999999995,-91.53000000000003
213,499,person,0.65,847.33,327.37,100.05000000000007,-35.76999999999998
213,399,person,0.42,722.04,370.42,-125.29000000000008,43.05000000000001
214,377,person,0.76,1250.99,615.57,528.95,245.15000000000003
214,375,person,0.85,1126.08,306.14,-124.91000000000008,-309.43000000000006
214,419,person,0.72,932.25,364.6,-193.82999999999993,58.460000000000036
214,500,person,0.4,352.18,455.11,-580.0699999999999,90.50999999999999
214,499,person,0.3,851.96,329.24,499.78000000000003,-125.87
214,399,person,0.35,731.18,366.75,-120.78000000000009,37.50999999999999
215,377,person,0.72,1252.31,615.1,521.13,248.35000000000002
215,375,person,0.8,1130.32,310.28,-121.99000000000001,-304.82000000000005
215,419,person,0.7,933.52,368.19,-196.79999999999995,57.910000000000025
215,500,person,0.4,352.19,455.5,-581.3299999999999,87.31
215,499,person,0.44,857.49,322.07,505.3,-133.43
215,399,person,0.53,725.53,368.52,-131.96000000000004,46.44999999999999
215,523,person,0.44,785.31,364.13,59.77999999999997,-4.389999999999986
215,515,person,0.25,604.22,291.92,-181.08999999999992,-72.20999999999998
216,377,person,0.7,1254.55,621.95,650.3299999999999,330.03000000000003
216,375,person,0.81,1131.3,310.07,-123.25,-311.88000000000005
216,419,person,0.72,933.92,372.56,-197.38,62.49000000000001
216,500,person,0.31,350.82,456.71,-583.0999999999999,84.14999999999998
216,499,person,0.48,859.66,318.32,508.84,-138.39
216,399,person,0.49,725.76,371.35,-133.89999999999998,53.03000000000003
216,523,person,0.34,778.21,368.13,52.450000000000045,-3.2200000000000273
216,515,person,0.33,605.8,289.21,-172.41000000000008,-78.92000000000002
217,377,person,0.67,1257.17,631.49,651.3700000000001,342.28000000000003
217,375,person,0.79,1134.46,312.97,-122.71000000000004,-318.52
217,419,person,0.76,935.91,375.39,-198.55000000000007,62.41999999999996
217,500,person,0.27,349.66,456.95,-586.25,81.56
217,499,person,0.48,864.31,318.54,514.6499999999999,-138.40999999999997
217,399,person,0.56,727.01,356.98,-137.29999999999995,38.44
217,523,person,0.35,785.67,375.88,58.65999999999997,18.899999999999977
218,377,person,0.7,1258.8,637.4,473.13,261.52
218,375,person,0.8,1139.38,313.24,-119.41999999999985,-324.15999999999997
218,419,person,0.8,936.73,377.02,-202.6500000000001,63.77999999999997
218,500,person,0.28,349.01,455.8,-587.72,78.78000000000003
218,499,person,0.31,863.63,320.03,514.62,-135.77000000000004
218,399,person,0.58,732.35,369.29,-131.27999999999997,49.26000000000005
218,526,person,0.38,1037.51,226.39,305.15999999999997,-142.90000000000003
218,515,person,0.37,594.36,286.1,-443.15,59.710000000000036
219,377,person,0.64,1260.36,640.64,665.9999999999999,354.53999999999996
219,375,person,0.77,1150.03,314.88,-110.32999999999993,-325.76
219,419,person,0.75,937.9,379.55,-212.13,64.67000000000002
219,500,person,0.26,348.52,455.67,-589.38,76.12
219,399,person,0.63,734.55,375.82,386.03,-79.85000000000002
219,526,person,0.39,1042.07,228.37,307.52,-147.45
219,515,person,0.29,588.38,284.25,-453.68999999999994,55.879999999999995
220,377,person,0.52,1261.82,641.34,673.4399999999999,357.09000000000003
220,375,person,0.65,1162.17,316.11,-99.64999999999986,-325.23
220,419,person,0.72,935.74,381.83,-226.43000000000006,65.71999999999997
220,500,person,0.25,347.71,456.02,-588.03,74.19
220,399,person,0.47,735.77,378.17,388.06,-77.84999999999997
220,515,person,0.33,584.58,284.2,-151.18999999999994,-93.97000000000003
220,499,person,0.27,870.19,323.61,285.61,39.410000000000025
221,377,person,0.52,1263.39,641.26,393.20000000000005,317.65
221,419,person,0.73,933.62,383.89,-329.7700000000001,-257.37
221,500,person,0.27,346.75,456.1,-586.87,72.21000000000004
221,399,person,0.58,733.83,379.4,387.08000000000004,-76.70000000000005
221,515,person,0.27,585.3,286.67,-148.5300000000001,-92.72999999999996
221,499,person,0.61,866.67,347.13,281.37,60.45999999999998
221,523,person,0.49,806.01,374.29,-60.65999999999997,27.160000000000025
222,377,person,0.39,1264.42,640.48,458.4100000000001,266.19
222,419,person,0.53,932.22,385.77,-332.20000000000005,-254.71000000000004
222,500,person,0.26,346.0,456.48,-586.22,70.71000000000004
222,399,person,0.57,736.27,383.72,390.27,-72.75999999999999
222,499,person,0.56,871.51,357.48,135.24,-26.24000000000001
222,523,person,0.43,809.37,376.08,-62.139999999999986,18.599999999999966
223,419,person,0.57,929.67,385.5,120.29999999999995,9.420000000000016
223,500,person,0.31,345.51,456.79,-584.16,71.29000000000002
223,399,person,0.51,740.92,383.06,395.40999999999997,-73.73000000000002
223,499,person,0.58,871.14,363.86,130.22000000000003,-19.19999999999999
223,523,person,0.4,807.68,375.81,-63.460000000000036,11.949999999999989
223,533,person,0.5,822.02,238.17,14.340000000000032,-137.64000000000001
224,500,person,0.31,345.15,457.13,-476.87,218.96
224,533,person,0.45,822.54,237.47,477.39,-219.66
224,534,person,0.42,688.15,315.27,-134.39,77.79999999999998
224,374,person,0.41,761.61,382.48,73.46000000000004,67.21000000000004
225,500,person,0.33,344.82,457.41,-416.79,74.93
225,533,person,0.37,822.11,238.49,477.29,-218.92000000000002
225,374,person,0.42,760.95,385.54,-61.15999999999997,147.05
225,375,person,0.45,1218.48,326.34,457.53,-59.200000000000045
225,419,person,0.61,920.69,392.59,-297.78999999999996,66.25
225,523,person,0.57,821.33,363.11,-99.36000000000001,-29.47999999999996
226,500,person,0.31,344.45,458.0,-476.88000000000005,94.88999999999999
226,533,person,0.43,822.96,240.23,478.51000000000005,-217.77
226,374,person,0.46,763.57,387.47,-59.389999999999986,147.24000000000004
226,375,person,0.65,1224.76,328.47,461.18999999999994,-59.0
226,419,person,0.73,920.21,397.24,-304.54999999999995,68.76999999999998
226,523,person,0.58,828.46,358.78,-91.75,-38.460000000000036
227,500,person,0.34,344.17,457.86,-484.29,99.08000000000004
227,533,person,0.54,824.0,243.03,479.83,-214.83
227,374,person,0.45,763.33,386.91,-60.66999999999996,143.88000000000002
227,375,person,0.61,1230.63,333.54,467.30000000000007,-53.370000000000005
227,419,person,0.7,916.05,400.38,-314.58000000000015,66.83999999999997
227,523,person,0.56,837.31,355.34,-78.74000000000001,-45.04000000000002
228,500,person,0.38,344.18,457.51,-493.12999999999994,102.17000000000002
228,533,person,0.56,824.86,246.49,480.68,-211.01999999999998
228,375,person,0.64,1233.15,338.52,408.2900000000001,92.02999999999997
228,419,person,0.63,913.29,404.87,-319.8600000000001,66.35000000000002
228,523,person,0.52,844.89,353.44,-68.39999999999998,-51.43000000000001
229,500,person,0.36,344.18,457.07,-500.71,103.63
229,533,person,0.51,825.29,248.63,481.10999999999996,-208.44
229,375,person,0.41,1236.82,344.22,411.53,95.59000000000003
229,419,person,0.7,916.1,409.76,-320.7199999999999,65.53999999999996
229,523,person,0.69,850.57,353.1,-65.52999999999997,-56.65999999999997
230,419,person,0.44,904.9,427.84,54.32999999999993,74.73999999999995
231,419,person,0.48,900.81,433.03,-4.090000000000032,5.189999999999998
231,546,person,0.76,495.51,376.05,-405.29999999999995,-56.97999999999996
231,547,person,0.48,189.46,673.85,-306.04999999999995,297.8
231,548,person,0.55,328.18,683.8,138.72,9.949999999999932
231,549,person,0.44,114.38,685.54,-213.8,1.740000000000009
231,550,person,0.49,394.7,655.15,280.32,-30.389999999999986
231,551,person,0.72,1002.71,455.59,608.01,-199.56
231,552,person,0.38,321.66,145.99,-681.05,-309.59999999999997
231,555,person,0.32,982.38,156.58,660.72,10.590000000000003
232,419,person,0.5,894.99,435.78,-87.38999999999999,279.19999999999993
232,546,person,0.81,486.65,372.46,-408.34000000000003,-63.31999999999999
232,547,person,0.41,192.18,673.65,-294.46999999999997,301.19
232,548,person,0.48,331.21,683.99,139.02999999999997,10.340000000000032
232,549,person,0.44,117.11,685.41,-214.09999999999997,1.419999999999959
232,550,person,0.59,398.69,658.24,281.58,-27.16999999999996
232,551,person,0.58,979.1,451.5,580.4100000000001,-206.74
232,552,person,0.29,324.8,145.96,-654.3,-305.53999999999996
232,559,person,0.33,257.82,697.3,-66.98000000000002,551.3399999999999
233,419,person,0.51,884.43,437.37,626.6099999999999,-259.92999999999995
233,546,person,0.63,479.9,368.07,-404.53,-69.30000000000001
233,547,person,0.47,196.27,673.68,-283.63,305.60999999999996
233,548,person,0.46,334.78,684.22,138.50999999999996,10.540000000000077
233,549,person,0.31,121.75,685.52,-213.02999999999997,1.2999999999999545
233,550,person,0.59,403.76,659.63,282.01,-25.889999999999986
233,551,person,0.71,966.82,445.24,563.0600000000001,-214.39
233,552,person,0.34,329.78,146.5,-637.0400000000001,-298.74
233,559,person,0.28,262.62,697.4,-67.15999999999997,550.9
234,419,person,0.33,873.94,433.35,611.32,-264.04999999999995
234,546,person,0.77,477.04,366.73,-396.90000000000003,-66.62
234,547,person,0.57,202.98,673.24,-274.06000000000006,306.51
234,548,person,0.55,344.25,683.64,141.27,10.399999999999977
234,549,person,0.51,128.68,685.09,-215.57,1.4500000000000455
234,550,person,0.62,409.33,659.83,280.65,-25.25999999999999
234,551,person,0.53,959.99,443.08,550.6600000000001,-216.75000000000006
234,552,person,0.36,336.4,146.84,-623.59,-296.24
234,559,person,0.25,267.35,697.38,-69.04999999999995,550.54
235,419,person,0.54,875.39,434.18,608.04,-263.2
235,546,person,0.76,481.25,366.17,-394.14,-68.00999999999999
235,547,person,0.64,211.48,673.05,-269.77,306.87999999999994
235,548,person,0.45,351.0,683.56,139.52,10.509999999999991
235,549,person,0.5,137.41,684.57,-213.59,1.0100000000001046
235,550,person,0.63,418.55,660.67,281.14,-23.90000000000009
235,551,person,0.7,956.95,439.62,538.4000000000001,-221.04999999999995
235,559,person,0.33,277.96,697.14,-678.99,257.52
235,575,person,0.79,1245.85,657.19,967.8899999999999,-39.94999999999993
235,580,person,0.46,1004.8,308.22,-241.04999999999995,-348.97
236,546,person,0.68,488.41,364.03,-516.3899999999999,55.809999999999945
236,547,person,0.55,221.99,672.73,-266.42,308.70000000000005
236,548,person,0.62,362.19,682.71,140.2,9.980000000000018
236,549,person,0.51,146.9,684.03,-215.29,1.3199999999999363
236,550,person,0.55,428.71,660.06,281.80999999999995,-23.970000000000027
236,551,person,0.71,964.55,437.56,535.8399999999999,-222.49999999999994
236,559,person,0.41,288.16,696.95,-676.3899999999999,259.39000000000004
236,575,person,0.77,1245.69,656.43,957.53,-40.520000000000095
236,580,person,0.46,1011.98,307.17,-233.71000000000004,-349.25999999999993
236,584,person,0.49,572.54,293.48,-439.44000000000005,-13.689999999999998
236,499,person,0.49,883.6,427.1,311.06000000000006,133.62
237,546,person,0.54,491.74,364.04,-391.86,-63.06
237,547,person,0.6,233.17,672.3,-258.57000000000005,308.25999999999993
237,548,person,0.61,374.28,682.57,141.10999999999999,10.270000000000095
237,549,person,0.45,158.08,683.72,-216.19999999999996,1.1499999999999773
237,550,person,0.51,438.38,659.95,280.29999999999995,-23.769999999999982
237,551,person,0.61,966.75,431.81,528.37,-228.14000000000004
237,559,person,0.27,299.81,697.0,-666.94,265.19
237,575,person,0.74,1242.94,656.79,943.1300000000001,-40.210000000000036
237,580,person,0.35,1021.53,307.52,-221.41000000000008,-349.27
237,419,person,0.51,870.41,432.73,-151.12,125.21000000000004
238,546,person,0.58,495.35,363.73,-375.05999999999995,-69.0
